codigo,nombre,tipo,naturaleza,nivel,codigo_padre,requiere_tercero,activa
21351001,Cuotas O Partes De Interes Social,2,credit,5,213510,Si,Si
213515,BONOS,2,credit,4,2135,No,Si
21351501,Bonos,2,credit,5,213515,Si,Si
213520,CEDULAS,2,credit,4,2135,No,Si
21352001,Cedulas,2,credit,5,213520,Si,Si
213525,CERTIFICADOS,2,credit,4,2135,No,Si
21352501,Certificados,2,credit,5,213525,Si,Si
213530,PAPELES COMERCIALES,2,credit,4,2135,No,Si
21353001,Papeles Comerciales,2,credit,5,213530,Si,Si
213535,TITULOS,2,credit,4,2135,No,Si
21353501,Titulos,2,credit,5,213535,Si,Si
213540,ACEPTACIONES BANCARIAS O FINANCIERAS,2,credit,4,2135,No,Si
21354001,Aceptaciones Bancarias O Financieras,2,credit,5,213540,Si,Si
213595,OTROS,2,credit,4,2135,No,Si
21359501,Otros,2,credit,5,213595,Si,Si
2140,COMPROMISOS DE RECOMPRA DE CARTERA NEGOCIADA,2,credit,3,21,No,Si
2145,OBLIGACIONES GUBERNAMENTALES,2,credit,3,21,No,Si
214505,GOBIERNO NACIONAL,2,credit,4,2145,No,Si
21450501,Gobierno Nacional,2,credit,5,214505,Si,Si
214510,ENTIDADES OFICIALES,2,credit,4,2145,No,Si
21451001,Entidades Oficiales,2,credit,5,214510,Si,Si
2195,OTRAS OBLIGACIONES,2,credit,3,21,No,Si
219505,PARTICULARES,2,credit,4,2195,No,Si
21950501,Particulares,2,credit,5,219505,Si,Si
219510,COMPAÑIAS VINCULADAS,2,credit,4,2195,No,Si
21951001,Compañias Vinculadas,2,credit,5,219510,Si,Si
219515,CASA MATRIZ,2,credit,4,2195,No,Si
21951501,Casa Matriz,2,credit,5,219515,Si,Si
219520,SOCIOS O ACCIONISTAS,2,credit,4,2195,No,Si
21952001,Socios O Accionistas,2,credit,5,219520,Si,Si
219525,FONDOS Y COOPERATIVAS,2,credit,4,2195,No,Si
21952501,Fondos Y Cooperativas,2,credit,5,219525,Si,Si
219530,DIRECTORES,2,credit,4,2195,No,Si
21953001,Directores,2,credit,5,219530,Si,Si
219595,OTRAS,2,credit,4,2195,No,Si
21959501,Otras,2,credit,5,219595,Si,Si
22,PROVEEDORES,2,credit,2,2,No,Si
2205,NACIONALES,2,credit,3,22,No,Si
220505,NACIONALES,2,credit,3,22,No,Si
2210,DEL EXTERIOR,2,credit,3,22,No,Si
221005,DEL EXTERIOR,2,credit,3,22,No,Si
2215,CUENTAS CORRIENTES COMERCIALES,2,credit,3,22,No,Si
2220,CASA MATRIZ,2,credit,3,22,No,Si
2225,COMPAÑIAS VINCULADAS,2,credit,3,22,No,Si
23,CUENTAS POR PAGAR,2,credit,2,2,No,Si
2305,CUENTAS CORRIENTES COMERCIALES,2,credit,3,23,No,Si
230505,CUENTAS CORRIENTES COMERCIALES,2,credit,3,23,No,Si
2310,A CASA MATRIZ,2,credit,3,23,No,Si
231005,A CASA MATRIZ,2,credit,3,23,No,Si
2315,A COMPAÑIAS VINCULADAS,2,credit,3,23,No,Si
231505,A COMPAÑIAS VINCULADAS,2,credit,3,23,No,Si
2320,A CONTRATISTAS,2,credit,3,23,No,Si
232005,A CONTRATISTAS,2,credit,3,23,No,Si
2330,ORDENES DE COMPRA POR UTILIZAR,2,credit,3,23,No,Si
233005,ORDENES DE COMPRA POR UTILIZAR,2,credit,3,23,No,Si
2335,COSTOS Y GASTOS POR PAGAR,2,credit,3,23,No,Si
233505,GASTOS FINANCIEROS,2,credit,4,2335,No,Si
23350501,Gastos Financieros,2,credit,5,233505,Si,Si
233510,GASTOS LEGALES,2,credit,4,2335,No,Si
23351001,Gastos Legales,2,credit,5,233510,Si,Si
233515,LIBROS- SUSCRIPCIONES- PERIODICOS Y REVISTAS,2,credit,4,2335,No,Si
23351501,Libros- Suscripciones- Periodicos Y Revistas,2,credit,5,233515,Si,Si
233520,COMISIONES,2,credit,4,2335,No,Si
23352001,Comisiones,2,credit,5,233520,Si,Si
233525,HONORARIOS,2,credit,4,2335,No,Si
23352501,Honorarios,2,credit,5,233525,Si,Si
233530,SERVICIOS TECNICOS,2,credit,4,2335,No,Si
23353001,Servicios Tecnicos,2,credit,5,233530,Si,Si
233535,SERVICIOS DE MANTENIMIENTO,2,credit,4,2335,No,Si
23353501,Servicios De Mantenimiento,2,credit,5,233535,Si,Si
233540,ARRENDAMIENTOS,2,credit,4,2335,No,Si
23354001,Arrendamientos,2,credit,5,233540,Si,Si
233545,TRANSPORTES- FLETES Y ACARREOS,2,credit,4,2335,No,Si
23354501,Transportes- Fletes Y Acarreos,2,credit,5,233545,Si,Si
233550,SERVICIOS PUBLICOS,2,credit,4,2335,No,Si
23355001,Servicios Publicos,2,credit,5,233550,Si,Si
233555,SEGUROS,2,credit,4,2335,No,Si
23355501,Seguros,2,credit,5,233555,Si,Si
233560,GASTOS DE VIAJE,2,credit,4,2335,No,Si
23356001,Gastos De Viaje,2,credit,5,233560,Si,Si
233565,GASTOS DE REPRESENTACION Y RELACIONES PUBLICAS,2,credit,4,2335,No,Si
23356501,Gastos De Representacion Y Relaciones Publicas,2,credit,5,233565,Si,Si
233570,SERVICIOS ADUANEROS,2,credit,4,2335,No,Si
23357001,Servicios Aduaneros,2,credit,5,233570,Si,Si
233595,OTROS,2,credit,4,2335,No,Si
23359501,Otros,2,credit,5,233595,Si,Si
2340,INSTALAMENTOS POR PAGAR,2,credit,3,23,No,Si
2345,ACREEDORES OFICIALES,2,credit,3,23,No,Si
2350,REGALIAS POR PAGAR,2,credit,3,23,No,Si
2355,DEUDAS CON ACCIONISTAS O SOCIOS,2,credit,3,23,No,Si
235505,ACCIONISTAS,2,credit,4,2355,No,Si
23550501,Accionistas,2,credit,5,235505,Si,Si
235510,SOCIOS,2,credit,4,2355,No,Si
23551001,Socios,2,credit,5,235510,Si,Si
2357,DEUDAS CON DIRECTORES,2,credit,3,23,No,Si
2360,DIVIDENDOS O PARTICIPACIONES POR PAGAR,2,credit,3,23,No,Si
236005,DIVIDENDOS,2,credit,4,2360,No,Si
23600501,Dividendos,2,credit,5,236005,Si,Si
236010,PARTICIPACIONES,2,credit,4,2360,No,Si
23601001,Participaciones,2,credit,5,236010,Si,Si
2365,RETENCION EN LA FUENTE,2,credit,3,23,No,Si
236505,SALARIOS Y PAGOS LABORALES,2,credit,4,2365,No,Si
23650501,Salarios Y Pagos Laborales,2,credit,5,236505,Si,Si
236510,DIVIDENDOS Y/O PARTICIPACIONES,2,credit,4,2365,No,Si
23651001,Dividendos Y/O Participaciones Tarifa 15%,2,credit,5,236510,Si,Si
236515,HONORARIOS,2,credit,4,2365,No,Si
23651501,Honorarios Tarifa 10%,2,credit,5,236515,Si,Si
23651502,Honorarios Tarifa 11%,2,credit,5,236515,Si,Si
236520,COMISIONES,2,credit,4,2365,No,Si
23652001,Comisiones Tarifa 10%,2,credit,5,236520,Si,Si
23652002,Comisiones Tarifa 11%,2,credit,5,236520,Si,Si
236525,SERVICIOS,2,credit,4,2365,No,Si
23652501,Servicios Tarifa 4%,2,credit,5,236525,Si,Si
23652502,Servicios Tarifa 6%,2,credit,5,236525,Si,Si
236530,ARRENDAMIENTOS,2,credit,4,2365,No,Si
23653001,Arrendamientos Tarifa 3.5%,2,credit,5,236530,Si,Si
23653002,Arrendamientos Tarifa 4%,2,credit,5,236530,Si,Si
236535,RENDIMIENTOS FINANCIEROS,2,credit,4,2365,No,Si
23653501,Rendimientos Financieros Tarifa 2.5%,2,credit,5,236535,Si,Si
23653502,Rendimientos Financieros Tarifa 4%,2,credit,5,236535,Si,Si
23653503,Rendimientos Financieros Tarifa 7%,2,credit,5,236535,Si,Si
236540,COMPRAS,2,credit,4,2365,No,Si
23654001,Compras Tarifa 1.5%,2,credit,5,236540,Si,Si
23654002,Compras Tarifa 2.5%,2,credit,5,236540,Si,Si
23654003,Compras Tarifa 3.5%,2,credit,5,236540,Si,Si
236545,LOTERIAS- RIFAS- APUESTAS Y SIMILARES,2,credit,4,2365,No,Si
23654501,Loterias- Rifas- Apuestas Y Similares Tarifa 20%,2,credit,5,236545,Si,Si
236550,POR PAGOS AL EXTERIOR,2,credit,4,2365,No,Si
236555,POR INGRESOS OBTENIDOS EN EL EXTERIOR,2,credit,4,2365,No,Si
236560,ENAJENACION PROPIEDADES PLANTA Y EQUIPO- PERSONAS NATURALES,2,credit,4,2365,No,Si
236565,POR IMPUESTO DE TIMBRE,2,credit,4,2365,No,Si
23656501,Por Impuesto De Timbre Tarifa 1%,2,credit,5,236565,Si,Si
236570,OTRAS RETENCIONES Y PATRIMONIO,2,credit,4,2365,No,Si
236575,AUTORRETENCIONES,2,credit,4,2365,No,Si
23657501,Autorretenciones Tarifa 1.2%,2,credit,5,236575,Si,Si
23657502,Autorretenciones Tarifa 3.5%,2,credit,5,236575,Si,Si
23657503,Autorretenciones Tarifa 4.5%,2,credit,5,236575,Si,Si
2367,IMPUESTO A LAS VENTAS RETENIDO,2,credit,3,23,No,Si
236705,IMPUESTO A LAS VENTAS RETENIDO,2,credit,3,23,No,Si
23670501,Reteiva Tarifa 15%,2,credit,3,23,Si,Si
2368,IMPUESTO DE INDUSTRIA Y COMERCIO RETENIDO,2,credit,3,23,No,Si
2370,RETENCIONES Y APORTES DE NOMINA,2,credit,3,23,No,Si
237005,APORTES A ENTIDADES PROMOTORAS DE SALUD- EPS,2,credit,4,2370,No,Si
23700501,Aportes A Entidades Promotoras De Salud- Eps,2,credit,5,237005,Si,Si
237006,APORTES A ADMINISTRADORAS DE RIESGOS PROFESIONALES- ARP,2,credit,4,2370,No,Si
23700601,Aportes A Administradoras De Riesgos Profesionales- Arp,2,credit,5,237006,Si,Si
237010,APORTES AL ICBF- SENA Y CAJAS DE COMPENSACION,2,credit,4,2370,No,Si
23701001,Aportes Al Icbf- Sena Y Cajas De Compensacion,2,credit,5,237010,Si,Si
237015,APORTES AL FIC,2,credit,4,2370,No,Si
23701501,Aportes Al Fic,2,credit,5,237015,Si,Si
237025,EMBARGOS JUDICIALES,2,credit,4,2370,No,Si
23702501,Embargos Judiciales,2,credit,5,237025,Si,Si
237030,LIBRANZAS,2,credit,4,2370,No,Si
23703001,Libranzas,2,credit,5,237030,Si,Si
237035,SINDICATOS,2,credit,4,2370,No,Si
23703501,Sindicatos,2,credit,5,237035,Si,Si
237040,COOPERATIVAS,2,credit,4,2370,No,Si
23704001,Cooperativas,2,credit,5,237040,Si,Si
237045,FONDOS,2,credit,4,2370,No,Si
23704501,Fondos,2,credit,5,237045,Si,Si
237095,OTROS,2,credit,4,2370,No,Si
23709501,Otros,2,credit,5,237095,Si,Si
2375,CUOTAS POR DEVOLVER,2,credit,3,23,No,Si
2380,ACREEDORES VARIOS,2,credit,3,23,No,Si
238005,DEPOSITARIOS,2,credit,4,2380,No,Si
23800501,Depositarios,2,credit,5,238005,Si,Si
238010,COMISIONISTAS DE BOLSAS,2,credit,4,2380,No,Si
23801001,Comisionistas De Bolsas,2,credit,5,238010,Si,Si
238015,SOCIEDAD ADMINISTRADORA-FONDOS DE INVERSION,2,credit,4,2380,No,Si
23801501,Sociedad Administradora-Fondos De Inversion,2,credit,5,238015,Si,Si
238020,REINTEGROS POR PAGAR,2,credit,4,2380,No,Si
23802001,Reintegros Por Pagar,2,credit,5,238020,Si,Si
238025,FONDO DE PERSEVERANCIA,2,credit,4,2380,No,Si
23802501,Fondo De Perseverancia,2,credit,5,238025,Si,Si
238030,FONDOS DE CESANTIAS Y/O PENSIONES,2,credit,4,2380,No,Si
23803001,Fondos De Cesantias Y/O Pensiones,2,credit,5,238030,Si,Si
238035,DONACIONES ASIGNADAS POR PAGAR,2,credit,4,2380,No,Si
23803501,Donaciones Asignadas Por Pagar,2,credit,5,238035,Si,Si
238095,OTROS,2,credit,4,2380,No,Si
23809501,Otros,2,credit,5,238095,Si,Si
24,IMPUESTOS- GRAVAMENES Y TASAS,2,credit,2,2,No,Si
2404,DE RENTA Y COMPLEMENTARIOS,2,credit,3,24,No,Si
240405,VIGENCIA FISCAL CORRIENTE,2,credit,4,2404,No,Si
24040501,Vigencia Fiscal Corriente,2,credit,5,240405,Si,Si
240410,VIGENCIAS FISCALES ANTERIORES,2,credit,4,2404,No,Si
24041001,Vigencias Fiscales Anteriores,2,credit,5,240410,Si,Si
2408,IMPUESTO SOBRE LAS VENTAS POR PAGAR,2,credit,3,24,No,Si
240801,IMPUESTO GENERADO SOBRE LAS VENTAS,2,credit,3,24,No,Si
24080101,Iva Generado Ventas 19%,2,credit,3,24,Si,Si
24080102,Iva Generado Ventas 5%,2,credit,3,24,Si,Si
240802,IMPUESTO DESCONTABLE SOBRE COMPRAS,2,credit,3,24,No,Si
24080201,Iva Descontable Compras 19%,2,credit,3,24,Si,Si
24080202,Iva Descontable Compras 5%,2,credit,3,24,Si,Si
240803,IMPUESTO DESCONTABLE SOBRE GASTOS,2,credit,3,24,No,Si
24080301,Iva Descontable Gastos 19%,2,credit,3,24,Si,Si
24080302,Iva Descontable Gastos 5%,2,credit,3,24,Si,Si
240899,IMPUESTO POR PAGAR,2,credit,3,24,No,Si
24089901,Iva Pendiente Por Pagar,2,credit,3,24,Si,Si
2412,DE INDUSTRIA Y COMERCIO,2,credit,3,24,No,Si
241205,VIGENCIA FISCAL CORRIENTE,2,credit,4,2412,No,Si
24120501,Vigencia Fiscal Corriente,2,credit,5,241205,Si,Si
241210,VIGENCIAS FISCALES ANTERIORES,2,credit,4,2412,No,Si
24121001,Vigencias Fiscales Anteriores,2,credit,5,241210,Si,Si
2416,A LA PROPIEDAD RAIZ,2,credit,3,24,No,Si
2420,DERECHOS SOBRE INSTRUMENTOS PUBLICOS,2,credit,3,24,No,Si
2424,DE VALORIZACION,2,credit,3,24,No,Si
242405,VIGENCIA FISCAL CORRIENTE,2,credit,4,2424,No,Si
24240501,Vigencia Fiscal Corriente,2,credit,5,242405,Si,Si
242410,VIGENCIAS FISCALES ANTERIORES,2,credit,4,2424,No,Si
24241001,Vigencias Fiscales Anteriores,2,credit,5,242410,Si,Si
2428,DE TURISMO,2,credit,3,24,No,Si
2432,TASA POR UTILIZACION DE PUERTOS,2,credit,3,24,No,Si
2436,DE VEHICULOS,2,credit,3,24,No,Si
243605,VIGENCIA FISCAL CORRIENTE,2,credit,4,2436,No,Si
24360501,Vigencia Fiscal Corriente,2,credit,5,243605,Si,Si
243610,VIGENCIAS FISCALES ANTERIORES,2,credit,4,2436,No,Si
24361001,Vigencias Fiscales Anteriores,2,credit,5,243610,Si,Si
2440,DE ESPECTACULOS PUBLICOS,2,credit,3,24,No,Si
2444,DE HIDROCARBUROS Y MINAS,2,credit,3,24,No,Si
2448,REGALIAS E IMPUESTOS A LA PEQUEÑA Y MEDIANA MINERIA,2,credit,3,24,No,Si
2452,A LAS EXPORTACIONES CAFETERAS,2,credit,3,24,No,Si
2456,A LAS IMPORTACIONES,2,credit,3,24,No,Si
2460,CUOTAS DE FOMENTO,2,credit,3,24,No,Si
2464,DE LICORES- CERVEZAS Y CIGARRILLOS,2,credit,3,24,No,Si
246405,DE LICORES,2,credit,4,2464,No,Si
24640501,De Licores,2,credit,5,246405,Si,Si
246410,DE CERVEZAS,2,credit,4,2464,No,Si
24641001,De Cervezas,2,credit,5,246410,Si,Si
246415,DE CIGARRILLOS,2,credit,4,2464,No,Si
24641501,De Cigarrillos,2,credit,5,246415,Si,Si
2468,AL SACRIFICIO DE GANADO,2,credit,3,24,No,Si
2472,AL AZAR Y JUEGOS,2,credit,3,24,No,Si
2476,GRAVAMENES Y REGALIAS POR UTILIZACION DEL SUELO,2,credit,3,24,No,Si
2495,OTROS,2,credit,3,24,No,Si
25,OBLIGACIONES LABORALES,2,credit,2,2,No,Si
2505,SALARIOS POR PAGAR,2,credit,3,25,No,Si
2510,CESANTIAS CONSOLIDADAS,2,credit,3,25,No,Si
251005,LEY LABORAL ANTERIOR,2,credit,4,2510,No,Si
25100501,Ley Laboral Anterior,2,credit,5,251005,Si,Si
251010,LEY 50 DE 1990 Y NORMAS POSTERIORES,2,credit,4,2510,No,Si
25101001,Ley 50 De 1990 Y Normas Posteriores,2,credit,5,251010,Si,Si
2515,INTERESES SOBRE CESANTIAS,2,credit,3,25,No,Si
251505,INTERESES SOBRE CESANTIAS,2,credit,3,25,No,Si
25150501,Intereses Sobre Cesantias,2,credit,3,25,Si,Si
2520,PRIMA DE SERVICIOS,2,credit,3,25,No,Si
252005,PRIMA DE SERVICIOS,2,credit,3,25,No,Si
25200501,Prima De Servicios,2,credit,3,25,Si,Si
2525,VACACIONES CONSOLIDADAS,2,credit,3,25,No,Si
252505,VACACIONES CONSOLIDADAS,2,credit,3,25,No,Si
25250501,Vacaciones Consolidadas,2,credit,3,25,Si,Si
2530,PRESTACIONES EXTRALEGALES,2,credit,3,25,No,Si
253005,PRESTACIONES EXTRALEGALES,2,credit,3,25,No,Si
25300501,Prestaciones Extralegales,2,credit,3,25,Si,Si
253005,PRIMAS,2,credit,4,2530,No,Si
25300501,Primas,2,credit,5,253005,Si,Si
253010,AUXILIOS,2,credit,4,2530,No,Si
25301001,Auxilios,2,credit,5,253010,Si,Si
253015,DOTACION Y SUMINISTRO A TRABAJADORES,2,credit,4,2530,No,Si
25301501,Dotacion Y Suministro A Trabajadores,2,credit,5,253015,Si,Si
253020,BONIFICACIONES,2,credit,4,2530,No,Si
25302001,Bonificaciones,2,credit,5,253020,Si,Si
253025,SEGUROS,2,credit,4,2530,No,Si
25302501,Seguros,2,credit,5,253025,Si,Si
253095,OTRAS,2,credit,4,2530,No,Si
25309501,Otras,2,credit,5,253095,Si,Si
2532,PENSIONES POR PAGAR,2,credit,3,25,No,Si
2535,CUOTAS PARTES PENSIONES DE JUBILACION,2,credit,3,25,No,Si
2540,INDEMNIZACIONES LABORALES,2,credit,3,25,No,Si
26,PASIVOS ESTIMADOS Y PROVISIONES,2,credit,2,2,No,Si
2605,PARA COSTOS Y GASTOS,2,credit,3,26,No,Si
260505,INTERESES,2,credit,4,2605,No,Si
26050501,Intereses,2,credit,5,260505,Si,Si
260510,COMISIONES,2,credit,4,2605,No,Si
26051001,Comisiones,2,credit,5,260510,Si,Si
260515,HONORARIOS,2,credit,4,2605,No,Si
26051501,Honorarios,2,credit,5,260515,Si,Si
260520,SERVICIOS TECNICOS,2,credit,4,2605,No,Si
26052001,Servicios Tecnicos,2,credit,5,260520,Si,Si
260525,TRANSPORTES- FLETES Y ACARREOS,2,credit,4,2605,No,Si
26052501,Transportes- Fletes Y Acarreos,2,credit,5,260525,Si,Si
260530,GASTOS DE VIAJE,2,credit,4,2605,No,Si
26053001,Gastos De Viaje,2,credit,5,260530,Si,Si
260535,SERVICIOS PUBLICOS,2,credit,4,2605,No,Si
26053501,Servicios Publicos,2,credit,5,260535,Si,Si
260540,REGALIAS,2,credit,4,2605,No,Si
26054001,Regalias,2,credit,5,260540,Si,Si
260545,GARANTIAS,2,credit,4,2605,No,Si
26054501,Garantias,2,credit,5,260545,Si,Si
260550,MATERIALES Y REPUESTOS,2,credit,4,2605,No,Si
26055001,Materiales Y Repuestos,2,credit,5,260550,Si,Si
260595,OTROS,2,credit,4,2605,No,Si
26059501,Otros,2,credit,5,260595,Si,Si
2610,PARA OBLIGACIONES LABORALES,2,credit,3,26,No,Si
261005,CESANTIAS,2,credit,4,2610,No,Si
26100501,Cesantias,2,credit,5,261005,Si,Si
261010,INTERESES SOBRE CESANTIAS,2,credit,4,2610,No,Si
26101001,Intereses Sobre Cesantias,2,credit,5,261010,Si,Si
261015,VACACIONES,2,credit,4,2610,No,Si
26101501,Vacaciones,2,credit,5,261015,Si,Si
261020,PRIMA DE SERVICIOS,2,credit,4,2610,No,Si
26102001,Prima De Servicios,2,credit,5,261020,Si,Si
261025,PRESTACIONES EXTRALEGALES,2,credit,4,2610,No,Si
26102501,Prestaciones Extralegales,2,credit,5,261025,Si,Si
261030,VIATICOS,2,credit,4,2610,No,Si
26103001,Viaticos,2,credit,5,261030,Si,Si
261095,OTRAS,2,credit,4,2610,No,Si
26109501,Otras,2,credit,5,261095,Si,Si
2615,PARA OBLIGACIONES FISCALES,2,credit,3,26,No,Si
261505,DE RENTA Y COMPLEMENTARIOS,2,credit,4,2615,No,Si
26150501,De Renta Y Complementarios,2,credit,5,261505,Si,Si
261510,DE INDUSTRIA Y COMERCIO,2,credit,4,2615,No,Si
26151001,De Industria Y Comercio,2,credit,5,261510,Si,Si
261515,TASA POR UTILIZACION DE PUERTOS,2,credit,4,2615,No,Si
26151501,Tasa Por Utilizacion De Puertos,2,credit,5,261515,Si,Si
261520,DE VEHICULOS,2,credit,4,2615,No,Si
26152001,De Vehiculos,2,credit,5,261520,Si,Si
261525,DE HIDROCARBUROS Y MINAS,2,credit,4,2615,No,Si
26152501,De Hidrocarburos Y Minas,2,credit,5,261525,Si,Si
261595,OTROS,2,credit,4,2615,No,Si
26159501,Otros,2,credit,5,261595,Si,Si
2620,PENSIONES DE JUBILACION,2,credit,3,26,No,Si
262005,CALCULO ACTUARIAL PENSIONES DE JUBILACION,2,credit,4,2620,No,Si
26200501,Calculo Actuarial Pensiones De Jubilacion,2,credit,5,262005,Si,Si
262010,PENSIONES DE JUBILACION POR AMORTIZAR (DB),2,credit,4,2620,No,Si
26201001,Pensiones De Jubilacion Por Amortizar (Db),2,credit,5,262010,Si,Si
2625,PARA OBRAS DE URBANISMO,2,credit,3,26,No,Si
262505,ACUEDUCTO Y ALCANTARILLADO,2,credit,4,2625,No,Si
26250501,Acueducto Y Alcantarillado,2,credit,5,262505,Si,Si
262510,ENERGIA ELECTRICA,2,credit,4,2625,No,Si
26251001,Energia Electrica,2,credit,5,262510,Si,Si
262515,TELEFONOS,2,credit,4,2625,No,Si
26251501,Telefonos,2,credit,5,262515,Si,Si
262595,OTROS,2,credit,4,2625,No,Si
26259501,Otros,2,credit,5,262595,Si,Si
2630,PARA MANTENIMIENTO Y REPARACIONES,2,credit,3,26,No,Si
263005,TERRENOS,2,credit,4,2630,No,Si
26300501,Terrenos,2,credit,5,263005,Si,Si
263010,CONSTRUCCIONES Y EDIFICACIONES,2,credit,4,2630,No,Si
26301001,Construcciones Y Edificaciones,2,credit,5,263010,Si,Si
263015,MAQUINARIA Y EQUIPO,2,credit,4,2630,No,Si
26301501,Maquinaria Y Equipo,2,credit,5,263015,Si,Si
263020,EQUIPO DE OFICINA,2,credit,4,2630,No,Si
26302001,Equipo De Oficina,2,credit,5,263020,Si,Si
263025,EQUIPO DE COMPUTACION Y COMUNICACION,2,credit,4,2630,No,Si
26302501,Equipo De Computacion Y Comunicacion,2,credit,5,263025,Si,Si
263030,EQUIPO MEDICO-CIENTIFICO,2,credit,4,2630,No,Si
26303001,Equipo Medico-Cientifico,2,credit,5,263030,Si,Si
263035,EQUIPO DE HOTELES Y RESTAURANTES,2,credit,4,2630,No,Si
26303501,Equipo De Hoteles Y Restaurantes,2,credit,5,263035,Si,Si
263040,FLOTA Y EQUIPO DE TRANSPORTE,2,credit,4,2630,No,Si
26304001,Flota Y Equipo De Transporte,2,credit,5,263040,Si,Si
263045,FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO,2,credit,4,2630,No,Si
26304501,Flota Y Equipo Fluvial Y/O Maritimo,2,credit,5,263045,Si,Si
263050,FLOTA Y EQUIPO AEREO,2,credit,4,2630,No,Si
26305001,Flota Y Equipo Aereo,2,credit,5,263050,Si,Si
263055,FLOTA Y EQUIPO FERREO,2,credit,4,2630,No,Si
26305501,Flota Y Equipo Ferreo,2,credit,5,263055,Si,Si
263060,ACUEDUCTOS- PLANTAS Y REDES,2,credit,4,2630,No,Si
26306001,Acueductos- Plantas Y Redes,2,credit,5,263060,Si,Si
263065,ARMAMENTO DE VIGILANCIA,2,credit,4,2630,No,Si
26306501,Armamento De Vigilancia,2,credit,5,263065,Si,Si
263070,ENVASES Y EMPAQUES,2,credit,4,2630,No,Si
26307001,Envases Y Empaques,2,credit,5,263070,Si,Si
263075,PLANTACIONES AGRICOLAS Y FORESTALES,2,credit,4,2630,No,Si
26307501,Plantaciones Agricolas Y Forestales,2,credit,5,263075,Si,Si
263080,VIAS DE COMUNICACION,2,credit,4,2630,No,Si
26308001,Vias De Comunicacion,2,credit,5,263080,Si,Si
263085,POZOS ARTESIANOS,2,credit,4,2630,No,Si
26308501,Pozos Artesianos,2,credit,5,263085,Si,Si
263095,OTROS,2,credit,4,2630,No,Si
26309501,Otros,2,credit,5,263095,Si,Si
2635,PARA CONTINGENCIAS,2,credit,3,26,No,Si
263505,MULTAS Y SANCIONES AUTORIDADES ADMINISTRATIVAS,2,credit,4,2635,No,Si
26350501,Multas Y Sanciones Autoridades Administrativas,2,credit,5,263505,Si,Si
263510,INTERESES POR MULTAS Y SANCIONES,2,credit,4,2635,No,Si
26351001,Intereses Por Multas Y Sanciones,2,credit,5,263510,Si,Si
263515,RECLAMOS,2,credit,4,2635,No,Si
26351501,Reclamos,2,credit,5,263515,Si,Si
263520,LABORALES,2,credit,4,2635,No,Si
26352001,Laborales,2,credit,5,263520,Si,Si
263525,CIVILES,2,credit,4,2635,No,Si
26352501,Civiles,2,credit,5,263525,Si,Si
263530,PENALES,2,credit,4,2635,No,Si
26353001,Penales,2,credit,5,263530,Si,Si
263535,ADMINISTRATIVOS,2,credit,4,2635,No,Si
26353501,Administrativos,2,credit,5,263535,Si,Si
263540,COMERCIALES,2,credit,4,2635,No,Si
26354001,Comerciales,2,credit,5,263540,Si,Si
263595,OTRAS,2,credit,4,2635,No,Si
26359501,Otras,2,credit,5,263595,Si,Si
2640,PARA OBLIGACIONES DE GARANTIAS,2,credit,3,26,No,Si
2695,PROVISIONES DIVERSAS,2,credit,3,26,No,Si
269505,PARA BENEFICENCIA,2,credit,4,2695,No,Si
26950501,Para Beneficencia,2,credit,5,269505,Si,Si
269510,PARA COMUNICACIONES,2,credit,4,2695,No,Si
26951001,Para Comunicaciones,2,credit,5,269510,Si,Si
269515,PARA PERDIDA EN TRANSPORTE,2,credit,4,2695,No,Si
26951501,Para Perdida En Transporte,2,credit,5,269515,Si,Si
269520,PARA OPERACION,2,credit,4,2695,No,Si
26952001,Para Operacion,2,credit,5,269520,Si,Si
269525,PARA PROTECCION DE BIENES AGOTABLES,2,credit,4,2695,No,Si
26952501,Para Proteccion De Bienes Agotables,2,credit,5,269525,Si,Si
269530,PARA AJUSTES EN REDENCION DE UNIDADES,2,credit,4,2695,No,Si
26953001,Para Ajustes En Redencion De Unidades,2,credit,5,269530,Si,Si
269535,AUTOSEGURO,2,credit,4,2695,No,Si
26953501,Autoseguro,2,credit,5,269535,Si,Si
269540,PLANES Y PROGRAMAS DE REFORESTACION Y ELECTRIFICACION,2,credit,4,2695,No,Si
26954001,Planes Y Programas De Reforestacion Y Electrificacion,2,credit,5,269540,Si,Si
269595,OTRAS,2,credit,4,2695,No,Si
26959501,Otras,2,credit,5,269595,Si,Si
27,DIFERIDOS,2,credit,2,2,No,Si
2705,INGRESOS RECIBIDOS POR ANTICIPADO,2,credit,3,27,No,Si
270505,INTERESES,2,credit,4,2705,No,Si
27050501,Intereses,2,credit,5,270505,Si,Si
270510,COMISIONES,2,credit,4,2705,No,Si
27051001,Comisiones,2,credit,5,270510,Si,Si
270515,ARRENDAMIENTOS,2,credit,4,2705,No,Si
27051501,Arrendamientos,2,credit,5,270515,Si,Si
270520,HONORARIOS,2,credit,4,2705,No,Si
27052001,Honorarios,2,credit,5,270520,Si,Si
270525,SERVICIOS TECNICOS,2,credit,4,2705,No,Si
27052501,Servicios Tecnicos,2,credit,5,270525,Si,Si
270530,DE SUSCRIPTORES,2,credit,4,2705,No,Si
27053001,De Suscriptores,2,credit,5,270530,Si,Si
270535,TRANSPORTES- FLETES Y ACARREOS,2,credit,4,2705,No,Si
