codigo,nombre,tipo,naturaleza,nivel,codigo_padre,requiere_tercero,activa
425540,POR INCAPACIDADES ISS,ING,credit,4,4255,No,Si
42554001,Por Incapacidades Iss,ING,credit,5,425540,Si,Si
425595,OTRAS,ING,credit,4,4255,No,Si
42559501,Otras,ING,credit,5,425595,Si,Si
4260,PARTICIPACIONES EN CONCESIONES,ING,credit,3,42,No,Si
4265,INGRESOS DE EJERCICIOS ANTERIORES,ING,credit,3,42,No,Si
4275,DEVOLUCIONES EN OTRAS VENTAS (DB),ING,credit,3,42,No,Si
4295,DIVERSOS,ING,credit,3,42,No,Si
429503,CERT,ING,credit,4,4295,No,Si
42950301,Cert,ING,credit,5,429503,Si,Si
429505,APROVECHAMIENTOS,ING,credit,4,4295,No,Si
42950501,Aprovechamientos,ING,credit,5,429505,Si,Si
429507,AUXILIOS,ING,credit,4,4295,No,Si
42950701,Auxilios,ING,credit,5,429507,Si,Si
429509,SUBVENCIONES,ING,credit,4,4295,No,Si
42950901,Subvenciones,ING,credit,5,429509,Si,Si
429511,INGRESOS POR INVESTIGACION Y DESARROLLO,ING,credit,4,4295,No,Si
42951101,Ingresos Por Investigacion Y Desarrollo,ING,credit,5,429511,Si,Si
429513,POR TRABAJOS EJECUTADOS,ING,credit,4,4295,No,Si
42951301,Por Trabajos Ejecutados,ING,credit,5,429513,Si,Si
429515,REGALIAS,ING,credit,4,4295,No,Si
42951501,Regalias,ING,credit,5,429515,Si,Si
429595,OTROS,ING,credit,4,4295,No,Si
42959501,Otros,ING,credit,5,429595,Si,Si
4705,CORRECCION MONETARIA,ING,credit,3,47,No,Si
5,GASTOS,GAS,debit,1,,No,Si
51,OPERACIONALES DE ADMINISTRACION,GAS,debit,2,5,No,Si
5105,GASTOS DE PERSONAL,GAS,debit,3,51,No,Si
510503,SALARIO INTEGRAL,GAS,debit,4,5105,No,Si
51050301,Salario Integral,GAS,debit,5,510503,Si,Si
510506,SUELDOS,GAS,debit,4,5105,No,Si
51050601,Sueldos,GAS,debit,5,510506,Si,Si
510512,JORNALES,GAS,debit,4,5105,No,Si
51051201,Jornales,GAS,debit,5,510512,Si,Si
510515,HORAS EXTRAS Y RECARGOS,GAS,debit,4,5105,No,Si
51051501,Horas Extras Y Recargos,GAS,debit,5,510515,Si,Si
510518,COMISIONES,GAS,debit,4,5105,No,Si
51051801,Comisiones,GAS,debit,5,510518,Si,Si
510521,VIATICOS,GAS,debit,4,5105,No,Si
51052101,Viaticos,GAS,debit,5,510521,Si,Si
510524,INCAPACIDADES,GAS,debit,4,5105,No,Si
51052401,Incapacidades,GAS,debit,5,510524,Si,Si
510527,AUXILIO DE TRANSPORTE,GAS,debit,4,5105,No,Si
51052701,Auxilio De Transporte,GAS,debit,5,510527,Si,Si
510530,CESANTIAS,GAS,debit,4,5105,No,Si
51053001,Cesantias,GAS,debit,5,510530,Si,Si
510533,INTERESES SOBRE CESANTIAS,GAS,debit,4,5105,No,Si
51053301,Intereses Sobre Cesantias,GAS,debit,5,510533,Si,Si
510536,PRIMA DE SERVICIOS,GAS,debit,4,5105,No,Si
51053601,Prima De Servicios,GAS,debit,5,510536,Si,Si
510539,VACACIONES,GAS,debit,4,5105,No,Si
51053901,Vacaciones,GAS,debit,5,510539,Si,Si
510542,PRIMAS EXTRALEGALES,GAS,debit,4,5105,No,Si
51054201,Primas Extralegales,GAS,debit,5,510542,Si,Si
510545,AUXILIOS,GAS,debit,4,5105,No,Si
51054501,Auxilios,GAS,debit,5,510545,Si,Si
510548,BONIFICACIONES,GAS,debit,4,5105,No,Si
51054801,Bonificaciones,GAS,debit,5,510548,Si,Si
510551,DOTACION Y SUMINISTRO A TRABAJADORES,GAS,debit,4,5105,No,Si
51055101,Dotacion Y Suministro A Trabajadores,GAS,debit,5,510551,Si,Si
510554,SEGUROS,GAS,debit,4,5105,No,Si
51055401,Seguros,GAS,debit,5,510554,Si,Si
510557,CUOTAS PARTES PENSIONES DE JUBILACION,GAS,debit,4,5105,No,Si
51055701,Cuotas Partes Pensiones De Jubilacion,GAS,debit,5,510557,Si,Si
510558,AMORTIZACION CALCULO ACTUARIAL PENSIONES DE JUBILACION,GAS,debit,4,5105,No,Si
51055801,Amortizacion Calculo Actuarial Pensiones De Jubilacion,GAS,debit,5,510558,Si,Si
510559,PENSIONES DE JUBILACION,GAS,debit,4,5105,No,Si
51055901,Pensiones De Jubilacion,GAS,debit,5,510559,Si,Si
510560,INDEMNIZACIONES LABORALES,GAS,debit,4,5105,No,Si
51056001,Indemnizaciones Laborales,GAS,debit,5,510560,Si,Si
510561,AMORTIZACION BONOS PENSIONALES,GAS,debit,4,5105,No,Si
51056101,Amortizacion Bonos Pensionales,GAS,debit,5,510561,Si,Si
510562,AMORTIZACION TITULOS PENSIONALES,GAS,debit,4,5105,No,Si
51056201,Amortizacion Titulos Pensionales,GAS,debit,5,510562,Si,Si
510563,CAPACITACION AL PERSONAL,GAS,debit,4,5105,No,Si
51056301,Capacitacion Al Personal,GAS,debit,5,510563,Si,Si
510566,GASTOS DEPORTIVOS Y DE RECREACION,GAS,debit,4,5105,No,Si
51056601,Gastos Deportivos Y De Recreacion,GAS,debit,5,510566,Si,Si
510568,APORTES A ADMINISTRADORAS DE RIESGOS PROFESIONALES- ARP,GAS,debit,4,5105,No,Si
51056801,Aportes A Administradoras De Riesgos Profesionales- Arp,GAS,debit,5,510568,Si,Si
510569,APORTES A ENTIDADES PROMOTORAS DE SALUD- EPS,GAS,debit,4,5105,No,Si
51056901,Aportes A Entidades Promotoras De Salud- Eps,GAS,debit,5,510569,Si,Si
510570,APORTES A FONDOS DE PENSIONES Y/O CESANTIAS,GAS,debit,4,5105,No,Si
51057001,Aportes A Fondos De Pensiones Y/O Cesantias,GAS,debit,5,510570,Si,Si
510572,APORTES CAJAS DE COMPENSACION FAMILIAR,GAS,debit,4,5105,No,Si
51057201,Aportes Cajas De Compensacion Familiar,GAS,debit,5,510572,Si,Si
510575,APORTES ICBF,GAS,debit,4,5105,No,Si
51057501,Aportes Icbf,GAS,debit,5,510575,Si,Si
510578,SENA,GAS,debit,4,5105,No,Si
51057801,Sena,GAS,debit,5,510578,Si,Si
510581,APORTES SINDICALES,GAS,debit,4,5105,No,Si
51058101,Aportes Sindicales,GAS,debit,5,510581,Si,Si
510584,GASTOS MEDICOS Y DROGAS,GAS,debit,4,5105,No,Si
51058401,Gastos Medicos Y Drogas,GAS,debit,5,510584,Si,Si
510595,OTROS,GAS,debit,4,5105,No,Si
51059501,Otros,GAS,debit,5,510595,Si,Si
5110,HONORARIOS,GAS,debit,3,51,No,Si
511005,JUNTA DIRECTIVA,GAS,debit,4,5110,No,Si
51100501,Junta Directiva,GAS,debit,5,511005,Si,Si
511010,REVISORIA FISCAL,GAS,debit,4,5110,No,Si
51101001,Revisoria Fiscal,GAS,debit,5,511010,Si,Si
511015,AUDITORIA EXTERNA,GAS,debit,4,5110,No,Si
51101501,Auditoria Externa,GAS,debit,5,511015,Si,Si
511020,AVALUOS,GAS,debit,4,5110,No,Si
51102001,Avaluos,GAS,debit,5,511020,Si,Si
511025,ASESORIA JURIDICA,GAS,debit,4,5110,No,Si
51102501,Asesoria Juridica,GAS,debit,5,511025,Si,Si
511030,ASESORIA FINANCIERA,GAS,debit,4,5110,No,Si
51103001,Asesoria Financiera,GAS,debit,5,511030,Si,Si
511035,ASESORIA TECNICA,GAS,debit,4,5110,No,Si
51103501,Asesoria Tecnica,GAS,debit,5,511035,Si,Si
511095,OTROS,GAS,debit,4,5110,No,Si
51109501,Otros,GAS,debit,5,511095,Si,Si
5115,IMPUESTOS,GAS,debit,3,51,No,Si
511505,INDUSTRIA Y COMERCIO,GAS,debit,4,5115,No,Si
51150501,Industria Y Comercio,GAS,debit,5,511505,Si,Si
511510,DE TIMBRES,GAS,debit,4,5115,No,Si
51151001,De Timbres,GAS,debit,5,511510,Si,Si
511515,A LA PROPIEDAD RAIZ,GAS,debit,4,5115,No,Si
51151501,A La Propiedad Raiz,GAS,debit,5,511515,Si,Si
511520,DERECHOS SOBRE INSTRUMENTOS PUBLICOS,GAS,debit,4,5115,No,Si
51152001,Derechos Sobre Instrumentos Publicos,GAS,debit,5,511520,Si,Si
511525,DE VALORIZACION,GAS,debit,4,5115,No,Si
51152501,De Valorizacion,GAS,debit,5,511525,Si,Si
511530,DE TURISMO,GAS,debit,4,5115,No,Si
51153001,De Turismo,GAS,debit,5,511530,Si,Si
511535,TASA POR UTILIZACION DE PUERTOS,GAS,debit,4,5115,No,Si
51153501,Tasa Por Utilizacion De Puertos,GAS,debit,5,511535,Si,Si
511540,DE VEHICULOS,GAS,debit,4,5115,No,Si
51154001,De Vehiculos,GAS,debit,5,511540,Si,Si
511545,DE ESPECTACULOS PUBLICOS,GAS,debit,4,5115,No,Si
51154501,De Espectaculos Publicos,GAS,debit,5,511545,Si,Si
511550,CUOTAS DE FOMENTO,GAS,debit,4,5115,No,Si
51155001,Cuotas De Fomento,GAS,debit,5,511550,Si,Si
511570,IVA DESCONTABLE,GAS,debit,4,5115,No,Si
51157001,Iva Descontable,GAS,debit,5,511570,Si,Si
511595,OTROS,GAS,debit,4,5115,No,Si
51159501,Otros,GAS,debit,5,511595,Si,Si
5120,ARRENDAMIENTOS,GAS,debit,3,51,No,Si
512005,TERRENOS,GAS,debit,4,5120,No,Si
51200501,Terrenos,GAS,debit,5,512005,Si,Si
512010,CONSTRUCCIONES Y EDIFICACIONES,GAS,debit,4,5120,No,Si
51201001,Construcciones Y Edificaciones,GAS,debit,5,512010,Si,Si
512015,MAQUINARIA Y EQUIPO,GAS,debit,4,5120,No,Si
51201501,Maquinaria Y Equipo,GAS,debit,5,512015,Si,Si
512020,EQUIPO DE OFICINA,GAS,debit,4,5120,No,Si
51202001,Equipo De Oficina,GAS,debit,5,512020,Si,Si
512025,EQUIPO DE COMPUTACION Y COMUNICACION,GAS,debit,4,5120,No,Si
51202501,Equipo De Computacion Y Comunicacion,GAS,debit,5,512025,Si,Si
512030,EQUIPO MEDICO-CIENTIFICO,GAS,debit,4,5120,No,Si
51203001,Equipo Medico-Cientifico,GAS,debit,5,512030,Si,Si
512035,EQUIPO DE HOTELES Y RESTAURANTES,GAS,debit,4,5120,No,Si
51203501,Equipo De Hoteles Y Restaurantes,GAS,debit,5,512035,Si,Si
512040,FLOTA Y EQUIPO DE TRANSPORTE,GAS,debit,4,5120,No,Si
51204001,Flota Y Equipo De Transporte,GAS,debit,5,512040,Si,Si
512045,FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO,GAS,debit,4,5120,No,Si
51204501,Flota Y Equipo Fluvial Y/O Maritimo,GAS,debit,5,512045,Si,Si
512050,FLOTA Y EQUIPO AEREO,GAS,debit,4,5120,No,Si
51205001,Flota Y Equipo Aereo,GAS,debit,5,512050,Si,Si
512055,FLOTA Y EQUIPO FERREO,GAS,debit,4,5120,No,Si
51205501,Flota Y Equipo Ferreo,GAS,debit,5,512055,Si,Si
512060,ACUEDUCTOS- PLANTAS Y REDES,GAS,debit,4,5120,No,Si
51206001,Acueductos- Plantas Y Redes,GAS,debit,5,512060,Si,Si
512065,AERODROMOS,GAS,debit,4,5120,No,Si
51206501,Aerodromos,GAS,debit,5,512065,Si,Si
512070,SEMOVIENTES,GAS,debit,4,5120,No,Si
51207001,Semovientes,GAS,debit,5,512070,Si,Si
512095,OTROS,GAS,debit,4,5120,No,Si
51209501,Otros,GAS,debit,5,512095,Si,Si
5125,CONTRIBUCIONES Y AFILIACIONES,GAS,debit,3,51,No,Si
512505,CONTRIBUCIONES,GAS,debit,4,5125,No,Si
51250501,Contribuciones,GAS,debit,5,512505,Si,Si
512510,AFILIACIONES Y SOSTENIMIENTO,GAS,debit,4,5125,No,Si
51251001,Afiliaciones Y Sostenimiento,GAS,debit,5,512510,Si,Si
5130,SEGUROS,GAS,debit,3,51,No,Si
513005,MANEJO,GAS,debit,4,5130,No,Si
51300501,Manejo,GAS,debit,5,513005,Si,Si
513010,CUMPLIMIENTO,GAS,debit,4,5130,No,Si
51301001,Cumplimiento,GAS,debit,5,513010,Si,Si
513015,CORRIENTE DEBIL,GAS,debit,4,5130,No,Si
51301501,Corriente Debil,GAS,debit,5,513015,Si,Si
513020,VIDA COLECTIVA,GAS,debit,4,5130,No,Si
51302001,Vida Colectiva,GAS,debit,5,513020,Si,Si
513025,INCENDIO,GAS,debit,4,5130,No,Si
51302501,Incendio,GAS,debit,5,513025,Si,Si
513030,TERREMOTO,GAS,debit,4,5130,No,Si
51303001,Terremoto,GAS,debit,5,513030,Si,Si
513035,SUSTRACCION Y HURTO,GAS,debit,4,5130,No,Si
51303501,Sustraccion Y Hurto,GAS,debit,5,513035,Si,Si
513040,FLOTA Y EQUIPO DE TRANSPORTE,GAS,debit,4,5130,No,Si
51304001,Flota Y Equipo De Transporte,GAS,debit,5,513040,Si,Si
513045,FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO,GAS,debit,4,5130,No,Si
51304501,Flota Y Equipo Fluvial Y/O Maritimo,GAS,debit,5,513045,Si,Si
513050,FLOTA Y EQUIPO AEREO,GAS,debit,4,5130,No,Si
51305001,Flota Y Equipo Aereo,GAS,debit,5,513050,Si,Si
513055,FLOTA Y EQUIPO FERREO,GAS,debit,4,5130,No,Si
51305501,Flota Y Equipo Ferreo,GAS,debit,5,513055,Si,Si
513060,RESPONSABILIDAD CIVIL Y EXTRACONTRACTUAL,GAS,debit,4,5130,No,Si
51306001,Responsabilidad Civil Y Extracontractual,GAS,debit,5,513060,Si,Si
513065,VUELO,GAS,debit,4,5130,No,Si
51306501,Vuelo,GAS,debit,5,513065,Si,Si
513070,ROTURA DE MAQUINARIA,GAS,debit,4,5130,No,Si
51307001,Rotura De Maquinaria,GAS,debit,5,513070,Si,Si
513075,OBLIGATORIO ACCIDENTE DE TRANSITO,GAS,debit,4,5130,No,Si
51307501,Obligatorio Accidente De Transito,GAS,debit,5,513075,Si,Si
513080,LUCRO CESANTE,GAS,debit,4,5130,No,Si
51308001,Lucro Cesante,GAS,debit,5,513080,Si,Si
513085,TRANSPORTE DE MERCANCIA,GAS,debit,4,5130,No,Si
51308501,Transporte De Mercancia,GAS,debit,5,513085,Si,Si
513095,OTROS,GAS,debit,4,5130,No,Si
51309501,Otros,GAS,debit,5,513095,Si,Si
5135,SERVICIOS,GAS,debit,3,51,No,Si
513505,ASEO Y VIGILANCIA,GAS,debit,4,5135,No,Si
51350501,Aseo Y Vigilancia,GAS,debit,5,513505,Si,Si
513510,TEMPORALES,GAS,debit,4,5135,No,Si
51351001,Temporales,GAS,debit,5,513510,Si,Si
513515,ASISTENCIA TECNICA,GAS,debit,4,5135,No,Si
51351501,Asistencia Tecnica,GAS,debit,5,513515,Si,Si
513520,PROCESAMIENTO ELECTRONICO DE DATOS,GAS,debit,4,5135,No,Si
51352001,Procesamiento Electronico De Datos,GAS,debit,5,513520,Si,Si
513525,ACUEDUCTO Y ALCANTARILLADO,GAS,debit,4,5135,No,Si
51352501,Acueducto Y Alcantarillado,GAS,debit,5,513525,Si,Si
513530,ENERGIA ELECTRICA,GAS,debit,4,5135,No,Si
51353001,Energia Electrica,GAS,debit,5,513530,Si,Si
513535,TELEFONO,GAS,debit,4,5135,No,Si
51353501,Telefono,GAS,debit,5,513535,Si,Si
513540,CORREO- PORTES Y TELEGRAMAS,GAS,debit,4,5135,No,Si
51354001,Correo- Portes Y Telegramas,GAS,debit,5,513540,Si,Si
513545,FAX Y TELEX,GAS,debit,4,5135,No,Si
51354501,Fax Y Telex,GAS,debit,5,513545,Si,Si
513550,TRANSPORTE- FLETES Y ACARREOS,GAS,debit,4,5135,No,Si
51355001,Transporte- Fletes Y Acarreos,GAS,debit,5,513550,Si,Si
513555,GAS,GAS,debit,4,5135,No,Si
51355501,Gas,GAS,debit,5,513555,Si,Si
513595,OTROS,GAS,debit,4,5135,No,Si
51359501,Otros,GAS,debit,5,513595,Si,Si
5140,GASTOS LEGALES,GAS,debit,3,51,No,Si
514005,NOTARIALES,GAS,debit,4,5140,No,Si
51400501,Notariales,GAS,debit,5,514005,Si,Si
514010,REGISTRO MERCANTIL,GAS,debit,4,5140,No,Si
51401001,Registro Mercantil,GAS,debit,5,514010,Si,Si
514015,TRAMITES Y LICENCIAS,GAS,debit,4,5140,No,Si
51401501,Tramites Y Licencias,GAS,debit,5,514015,Si,Si
514020,ADUANEROS,GAS,debit,4,5140,No,Si
51402001,Aduaneros,GAS,debit,5,514020,Si,Si
514025,CONSULARES,GAS,debit,4,5140,No,Si
51402501,Consulares,GAS,debit,5,514025,Si,Si
514095,OTROS,GAS,debit,4,5140,No,Si
51409501,Otros,GAS,debit,5,514095,Si,Si
5145,MANTENIMIENTO Y REPARACIONES,GAS,debit,3,51,No,Si
514505,TERRENOS,GAS,debit,4,5145,No,Si
51450501,Terrenos,GAS,debit,5,514505,Si,Si
514510,CONSTRUCCIONES Y EDIFICACIONES,GAS,debit,4,5145,No,Si
51451001,Construcciones Y Edificaciones,GAS,debit,5,514510,Si,Si
514515,MAQUINARIA Y EQUIPO,GAS,debit,4,5145,No,Si
51451501,Maquinaria Y Equipo,GAS,debit,5,514515,Si,Si
514520,EQUIPO DE OFICINA,GAS,debit,4,5145,No,Si
51452001,Equipo De Oficina,GAS,debit,5,514520,Si,Si
514525,EQUIPO DE COMPUTACION Y COMUNICACION,GAS,debit,4,5145,No,Si
51452501,Equipo De Computacion Y Comunicacion,GAS,debit,5,514525,Si,Si
514530,EQUIPO MEDICO-CIENTIFICO,GAS,debit,4,5145,No,Si
51453001,Equipo Medico-Cientifico,GAS,debit,5,514530,Si,Si
514535,EQUIPO DE HOTELES Y RESTAURANTES,GAS,debit,4,5145,No,Si
51453501,Equipo De Hoteles Y Restaurantes,GAS,debit,5,514535,Si,Si
514540,FLOTA Y EQUIPO DE TRANSPORTE,GAS,debit,4,5145,No,Si
51454001,Flota Y Equipo De Transporte,GAS,debit,5,514540,Si,Si
514545,FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO,GAS,debit,4,5145,No,Si
51454501,Flota Y Equipo Fluvial Y/O Maritimo,GAS,debit,5,514545,Si,Si
514550,FLOTA Y EQUIPO AEREO,GAS,debit,4,5145,No,Si
51455001,Flota Y Equipo Aereo,GAS,debit,5,514550,Si,Si
514555,FLOTA Y EQUIPO FERREO,GAS,debit,4,5145,No,Si
51455501,Flota Y Equipo Ferreo,GAS,debit,5,514555,Si,Si
514560,ACUEDUCTOS- PLANTAS Y REDES,GAS,debit,4,5145,No,Si
51456001,Acueductos- Plantas Y Redes,GAS,debit,5,514560,Si,Si
514565,ARMAMENTO DE VIGILANCIA,GAS,debit,4,5145,No,Si
51456501,Armamento De Vigilancia,GAS,debit,5,514565,Si,Si
514570,VIAS DE COMUNICACION,GAS,debit,4,5145,No,Si
51457001,Vias De Comunicacion,GAS,debit,5,514570,Si,Si
5150,ADECUACION E INSTALACION,GAS,debit,3,51,No,Si
515005,INSTALACIONES ELECTRICAS,GAS,debit,4,5150,No,Si
51500501,Instalaciones Electricas,GAS,debit,5,515005,Si,Si
515010,ARREGLOS ORNAMENTALES,GAS,debit,4,5150,No,Si
51501001,Arreglos Ornamentales,GAS,debit,5,515010,Si,Si
515015,REPARACIONES LOCATIVAS,GAS,debit,4,5150,No,Si
51501501,Reparaciones Locativas,GAS,debit,5,515015,Si,Si
515095,OTROS,GAS,debit,4,5150,No,Si
51509501,Otros,GAS,debit,5,515095,Si,Si
5155,GASTOS DE VIAJE,GAS,debit,3,51,No,Si
515505,ALOJAMIENTO Y MANUTENCION,GAS,debit,4,5155,No,Si
51550501,Alojamiento Y Manutencion,GAS,debit,5,515505,Si,Si
515510,PASAJES FLUVIALES Y/O MARITIMOS,GAS,debit,4,5155,No,Si
51551001,Pasajes Fluviales Y/O Maritimos,GAS,debit,5,515510,Si,Si
515515,PASAJES AEREOS,GAS,debit,4,5155,No,Si
51551501,Pasajes Aereos,GAS,debit,5,515515,Si,Si
515520,PASAJES TERRESTRES,GAS,debit,4,5155,No,Si
51552001,Pasajes Terrestres,GAS,debit,5,515520,Si,Si
515525,PASAJES FERREOS,GAS,debit,4,5155,No,Si
51552501,Pasajes Ferreos,GAS,debit,5,515525,Si,Si
515595,OTROS,GAS,debit,4,5155,No,Si
51559501,Otros,GAS,debit,5,515595,Si,Si
5160,DEPRECIACIONES,GAS,debit,3,51,No,Si
516005,CONSTRUCCIONES Y EDIFICACIONES,GAS,debit,4,5160,No,Si
51600501,Construcciones Y Edificaciones,GAS,debit,5,516005,Si,Si
516010,MAQUINARIA Y EQUIPO,GAS,debit,4,5160,No,Si
51601001,Maquinaria Y Equipo,GAS,debit,5,516010,Si,Si
516015,EQUIPO DE OFICINA,GAS,debit,4,5160,No,Si
51601501,Equipo De Oficina,GAS,debit,5,516015,Si,Si
516020,EQUIPO DE COMPUTACION Y COMUNICACION,GAS,debit,4,5160,No,Si
51602001,Equipo De Computacion Y Comunicacion,GAS,debit,5,516020,Si,Si
516025,EQUIPO MEDICO-CIENTIFICO,GAS,debit,4,5160,No,Si
51602501,Equipo Medico-Cientifico,GAS,debit,5,516025,Si,Si
516030,EQUIPO DE HOTELES Y RESTAURANTES,GAS,debit,4,5160,No,Si
51603001,Equipo De Hoteles Y Restaurantes,GAS,debit,5,516030,Si,Si
516035,FLOTA Y EQUIPO DE TRANSPORTE,GAS,debit,4,5160,No,Si
51603501,Flota Y Equipo De Transporte,GAS,debit,5,516035,Si,Si
516040,FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO,GAS,debit,4,5160,No,Si
51604001,Flota Y Equipo Fluvial Y/O Maritimo,GAS,debit,5,516040,Si,Si
516045,FLOTA Y EQUIPO AEREO,GAS,debit,4,5160,No,Si
51604501,Flota Y Equipo Aereo,GAS,debit,5,516045,Si,Si
516050,FLOTA Y EQUIPO FERREO,GAS,debit,4,5160,No,Si
51605001,Flota Y Equipo Ferreo,GAS,debit,5,516050,Si,Si
516055,ACUEDUCTOS- PLANTAS Y REDES,GAS,debit,4,5160,No,Si
51605501,Acueductos- Plantas Y Redes,GAS,debit,5,516055,Si,Si
516060,ARMAMENTO DE VIGILANCIA,GAS,debit,4,5160,No,Si
51606001,Armamento De Vigilancia,GAS,debit,5,516060,Si,Si
5165,AMORTIZACIONES,GAS,debit,3,51,No,Si
516505,VIAS DE COMUNICACION,GAS,debit,4,5165,No,Si
51650501,Vias De Comunicacion,GAS,debit,5,516505,Si,Si
516510,INTANGIBLES,GAS,debit,4,5165,No,Si
51651001,Intangibles,GAS,debit,5,516510,Si,Si
516515,CARGOS DIFERIDOS,GAS,debit,4,5165,No,Si
51651501,Cargos Diferidos,GAS,debit,5,516515,Si,Si
516595,OTRAS,GAS,debit,4,5165,No,Si
51659501,Otras,GAS,debit,5,516595,Si,Si
5195,DIVERSOS,GAS,debit,3,51,No,Si
519505,COMISIONES,GAS,debit,4,5195,No,Si
51950501,Comisiones,GAS,debit,5,519505,Si,Si
519510,LIBROS- SUSCRIPCIONES- PERIODICOS Y REVISTAS,GAS,debit,4,5195,No,Si
51951001,Libros- Suscripciones- Periodicos Y Revistas,GAS,debit,5,519510,Si,Si
519515,MUSICA AMBIENTAL,GAS,debit,4,5195,No,Si
51951501,Musica Ambiental,GAS,debit,5,519515,Si,Si
519520,GASTOS DE REPRESENTACION Y RELACIONES PUBLICAS,GAS,debit,4,5195,No,Si
51952001,Gastos De Representacion Y Relaciones Publicas,GAS,debit,5,519520,Si,Si
519525,ELEMENTOS DE ASEO Y CAFETERIA,GAS,debit,4,5195,No,Si
51952501,Elementos De Aseo Y Cafeteria,GAS,debit,5,519525,Si,Si
519530,UTILES- PAPELERIA Y FOTOCOPIAS,GAS,debit,4,5195,No,Si
51953001,Utiles- Papeleria Y Fotocopias,GAS,debit,5,519530,Si,Si
519535,COMBUSTIBLES Y LUBRICANTES,GAS,debit,4,5195,No,Si
51953501,Combustibles Y Lubricantes,GAS,debit,5,519535,Si,Si
519540,ENVASES Y EMPAQUES,GAS,debit,4,5195,No,Si
51954001,Envases Y Empaques,GAS,debit,5,519540,Si,Si
519545,TAXIS Y BUSES,GAS,debit,4,5195,No,Si
51954501,Taxis Y Buses,GAS,debit,5,519545,Si,Si
519550,ESTAMPILLAS,GAS,debit,4,5195,No,Si
51955001,Estampillas,GAS,debit,5,519550,Si,Si
519555,MICROFILMACION,GAS,debit,4,5195,No,Si
51955501,Microfilmacion,GAS,debit,5,519555,Si,Si
519560,CASINO Y RESTAURANTE,GAS,debit,4,5195,No,Si
51956001,Casino Y Restaurante,GAS,debit,5,519560,Si,Si
519565,PARQUEADEROS,GAS,debit,4,5195,No,Si
51956501,Parqueaderos,GAS,debit,5,519565,Si,Si
519570,INDEMNIZACION POR DAÑOS A TERCEROS,GAS,debit,4,5195,No,Si
51957001,Indemnizacion Por Daños A Terceros,GAS,debit,5,519570,Si,Si
519575,POLVORA Y SIMILARES,GAS,debit,4,5195,No,Si
51957501,Polvora Y Similares,GAS,debit,5,519575,Si,Si
519595,OTROS,GAS,debit,4,5195,No,Si
51959501,Otros,GAS,debit,5,519595,Si,Si
5199,PROVISIONES,GAS,debit,3,51,No,Si
519905,INVERSIONES,GAS,debit,4,5199,No,Si
51990501,Inversiones,GAS,debit,5,519905,Si,Si
519910,DEUDORES,GAS,debit,4,5199,No,Si
51991001,Deudores,GAS,debit,5,519910,Si,Si
519915,PROPIEDADES- PLANTA Y EQUIPO,GAS,debit,4,5199,No,Si
51991501,Propiedades- Planta Y Equipo,GAS,debit,5,519915,Si,Si
519995,OTROS ACTIVOS,GAS,debit,4,5199,No,Si
51999501,Otros Activos,GAS,debit,5,519995,Si,Si
52,OPERACIONALES DE VENTAS,GAS,debit,2,5,No,Si
5205,GASTOS DE PERSONAL,GAS,debit,3,52,No,Si
520503,SALARIO INTEGRAL,GAS,debit,4,5205,No,Si
52050301,Salario Integral,GAS,debit,5,520503,Si,Si
520506,SUELDOS,GAS,debit,4,5205,No,Si
52050601,Sueldos,GAS,debit,5,520506,Si,Si
520512,JORNALES,GAS,debit,4,5205,No,Si
52051201,Jornales,GAS,debit,5,520512,Si,Si
520515,HORAS EXTRAS Y RECARGOS,GAS,debit,4,5205,No,Si
52051501,Horas Extras Y Recargos,GAS,debit,5,520515,Si,Si
520518,COMISIONES,GAS,debit,4,5205,No,Si
52051801,Comisiones,GAS,debit,5,520518,Si,Si
520521,VIATICOS,GAS,debit,4,5205,No,Si
52052101,Viaticos,GAS,debit,5,520521,Si,Si
520524,INCAPACIDADES,GAS,debit,4,5205,No,Si
52052401,Incapacidades,GAS,debit,5,520524,Si,Si
520527,AUXILIO DE TRANSPORTE,GAS,debit,4,5205,No,Si
52052701,Auxilio De Transporte,GAS,debit,5,520527,Si,Si
520530,CESANTIAS,GAS,debit,4,5205,No,Si
52053001,Cesantias,GAS,debit,5,520530,Si,Si
520533,INTERESES SOBRE CESANTIAS,GAS,debit,4,5205,No,Si
52053301,Intereses Sobre Cesantias,GAS,debit,5,520533,Si,Si
520536,PRIMA DE SERVICIOS,GAS,debit,4,5205,No,Si
52053601,Prima De Servicios,GAS,debit,5,520536,Si,Si
520539,VACACIONES,GAS,debit,4,5205,No,Si
52053901,Vacaciones,GAS,debit,5,520539,Si,Si
520542,PRIMAS EXTRALEGALES,GAS,debit,4,5205,No,Si
52054201,Primas Extralegales,GAS,debit,5,520542,Si,Si
520545,AUXILIOS,GAS,debit,4,5205,No,Si
52054501,Auxilios,GAS,debit,5,520545,Si,Si
520548,BONIFICACIONES,GAS,debit,4,5205,No,Si
52054801,Bonificaciones,GAS,debit,5,520548,Si,Si
520551,DOTACION Y SUMINISTRO A TRABAJADORES,GAS,debit,4,5205,No,Si
